Id.human	Id.hamster	symbol.human	symbol.hamster
1269	101841288	CNR2	Cnr2
1270	101830473	CNTF	Cntf
1271	101842451	CNTFR	Cntfr
1272	101843739	CNTN1	Cntn1
1277	101844568	COL1A1	Col1a1
1278	101826477	COL1A2	Col1a2
1280	101830308	COL2A1	Col2a1
1281	101823592	COL3A1	Col3a1
1282	101833080	COL4A1	Col4a1
1284	101832813	COL4A2	Col4a2
1285	101837899	COL4A3	Col4a3
1286	101837630	COL4A4	Col4a4
1287	101840309	COL4A5	Col4a5
1288	101840042	COL4A6	Col4a6
1289	101830390	COL5A1	Col5a1
1290	101823856	COL5A2	Col5a2
1291	101830761	COL6A1	Col6a1
1292	101838398	COL6A2	Col6a2
1293	101827266	COL6A3	Col6a3
1294	101825324	COL7A1	Col7a1
1295	101840286	COL8A1	Col8a1
1296	101837375	COL8A2	Col8a2
1297	101831281	COL9A1	Col9a1
1298	101838799	COL9A2	Col9a2
1299	101844031	COL9A3	Col9a3
1300	101837428	COL10A1	Col10a1
1301	101836414	COL11A1	Col11a1
1302	101836174	COL11A2	Col11a2
1303	101842071	COL12A1	Col12a1
1305	101840177	COL13A1	Col13a1
1306	101828569	COL15A1	Col15a1
1307	101837269	COL16A1	Col16a1
1308	101843802	COL17A1	Col17a1
1310	101832946	COL19A1	Col19a1
1311	101833975	COMP	LOC101833975
1312	101834384	COMT	Comt
1314	101844844	COPA	Copa
1315	101832806	COPB1	Copb1
1316	101844649	KLF6	Klf6
1317	101841993	SLC31A1	Slc31a1
1318	101842430	SLC31A2	Slc31a2
1326	101833636	MAP3K8	Map3k8
1327	101839655	COX4I1	LOC101839655
1329	101834557	COX5B	LOC101834557
1337	101833775	COX6A1	LOC101833775
1339	101838803	COX6A2	LOC101838803
1340	101836746	COX6B1	LOC101836746
1345	110341366	COX6C	LOC110341366
1346	101843430	COX7A1	LOC101843430
1347	101841805	COX7A2	LOC101841805
1349	101829663	COX7B	LOC101829663
1350	101834067	COX7C	LOC101834067
1351	101832408	COX8A	LOC101832408
1352	101829317	COX10	LOC101829317
1353	101836904	COX11	LOC101836904
1355	101839163	COX15	LOC101839163
1356	101844412	CP	LOC101844412
1357	101837839	CPA1	Cpa1
1358	101835904	CPA2	Cpa2
1359	101843887	CPA3	Cpa3
1360	101834834	CPB1	Cpb1
1361	101832358	CPB2	Cpb2
1362	101825460	CPD	Cpd
1363	101837704	CPE	Cpe
1364	101839055	CLDN4	Cldn4
1365	101839320	CLDN3	Cldn3
1366	101826950	CLDN7	Cldn7
1368	101832744	CPM	Cpm
1369	101837904	CPN1	Cpn1
1370	101840341	CPN2	Cpn2
1371	101840829	CPOX	Cpox
1373	101832270	CPS1	Cps1
1374	101843436	CPT1A	Cpt1a
1375	101838390	CPT1B	Cpt1b
1376	101836358	CPT2	Cpt2
1379	110343320	CR1L	Cr1l
1380	101833542	CR2	Cr2
1381	101839279	CRABP1	Crabp1
1382	101822871	CRABP2	Crabp2
1384	101833044	CRAT	Crat
1385	101838929	CREB1	Creb1
1386	101836768	ATF2	Atf2
1387	101842987	CREBBP	LOC101842987
1388	101831726	ATF6B	Atf6b
1389	101826967	CREBL2	Crebl2
1390	101834674	CREM	Crem
1392	101827824	CRH	Crh
1393	101822533	CRHBP	LOC101822533
1394	101829697	CRHR1	Crhr1
1395	101840384	CRHR2	Crhr2
1398	101839264	CRK	Crk
1399	101823304	CRKL	Crkl
1400	101836792	CRMP1	Crmp1
1401	101826636	CRP	LOC101826636
1404	101833119	HAPLN1	Hapln1
1406	101835213	CRX	Crx
1407	101834585	CRY1	Cry1
1408	101835642	CRY2	Cry2
1409	101828899	CRYAA	Cryaa
1410	101827485	CRYAB	Cryab
1411	101834294	CRYBA1	Cryba1
1412	101841067	CRYBA2	Cryba2
1413	101839755	CRYBA4	Cryba4
1414	101840031	CRYBB1	Crybb1
1415	101842717	CRYBB2	Crybb2
1417	101842980	CRYBB3	Crybb3
1427	101826363	CRYGS	Crygs
1428	101834937	CRYM	Crym
1429	101841301	CRYZ	Cryz
1431	101826819	CS	Cs
1432	101824303	MAPK14	Mapk14
1434	101840658	CSE1L	Cse1l
1435	101826376	CSF1	Csf1
1436	101839736	CSF1R	Csf1r
1437	101841789	CSF2	Csf2
1440	101823561	CSF3	Csf3
1441	106022359	CSF3R	Csf3r
1445	101824947	CSK	Csk
1446	106020963	CSN1S1	Csn1s1
1447	101842055	CSN2	Csn2
1448	121140867	CSN3	Csn3
1452	101837873	CSNK1A1	Csnk1a1
1453	101833057	CSNK1D	Csnk1d
1455	101829111	CSNK1G2	Csnk1g2
1456	101824414	CSNK1G3	Csnk1g3
1457	101826793	CSNK2A1	Csnk2a1
1459	101842272	CSNK2A2	Csnk2a2
1460	101824764	CSNK2B	Csnk2b
1462	101835469	VCAN	Vcan
1463	101836771	NCAN	Ncan
1464	101843205	CSPG4	Cspg4
1465	101830968	CSRP1	Csrp1
1466	101825042	CSRP2	Csrp2
1468	101839725	SLC25A10	Slc25a10
1474	101837203	CST6	Cst6
1475	101826258	CSTA	Csta
1476	101827395	CSTB	Cstb
1477	101829346	CSTF1	Cstf1
1478	101842789	CSTF2	Cstf2
1479	101837557	CSTF3	Cstf3
1482	101832334	NKX2-5	Nkx2-5
1486	101833312	CTBS	Ctbs
1487	101833052	CTBP1	Ctbp1
1488	101834317	CTBP2	Ctbp2
1490	101826757	CCN2	Ccn2
1491	101839943	CTH	Cth
1493	101842243	CTLA4	Ctla4
1495	101837296	CTNNA1	Ctnna1
1496	101828296	CTNNA2	Ctnna2
1497	101832874	CTNS	Ctns
1499	101822512	CTNNB1	Ctnnb1
1500	101824843	CTNND1	Ctnnd1
1501	106022312	CTNND2	Ctnnd2
1503	101840757	CTPS1	Ctps1
1506	101833341	CTRL	Ctrl
1508	101843949	CTSB	Ctsb
1509	101830112	CTSD	Ctsd
1510	101824719	CTSE	Ctse
1512	101826391	CTSH	Ctsh
1513	101827712	CTSK	Ctsk
1519	101830250	CTSO	Ctso
1520	101842997	CTSS	Ctss
1521	101833630	CTSW	Ctsw
1522	101836619	CTSZ	Ctsz
1523	101826647	CUX1	Cux1
1524	101825513	CX3CR1	Cx3cr1
1525	101828359	CXADR	Cxadr
1527	101829140	TEX28	Tex28
1528	101842475	CYB5A	LOC101842475
1534	101825473	CYB561	LOC101825473
1535	101822574	CYBA	LOC101822574
1536	101834491	CYBB	LOC101834491
1537	110339287	CYC1	LOC110339287
1538	101831701	CYLC1	Cylc1
1539	101839272	CYLC2	Cylc2
1540	101837449	CYLD	Cyld
1545	101839568	CYP1B1	LOC101839568
1571	101843716	CYP2E1	LOC101843716
1572	101825629	CYP2F1	LOC101825629
1580	101822933	CYP4B1	LOC101822933
1581	101824665	CYP7A1	Cyp7a1
1582	101841117	CYP8B1	LOC101841117
1583	101827747	CYP11A1	LOC101827747
1586	101831170	CYP17A1	Cyp17a1
1588	101836523	CYP19A1	LOC101836523
1589	101840777	CYP21A2	LOC101840777
1591	101827330	CYP24A1	LOC101827330
1592	101836237	CYP26A1	LOC101836237
1593	101842686	CYP27A1	LOC101842686
1594	101840476	CYP27B1	LOC101840476
1595	101826047	CYP51A1	LOC101826047
1600	101822748	DAB1	Dab1
1601	101833772	DAB2	Dab2
1602	101835540	DACH1	Dach1
1603	101827723	DAD1	Dad1
1604	101827349	CD55	Cd55
1605	101838330	DAG1	Dag1
1606	101828389	DGKA	Dgka
1607	101826461	DGKB	Dgkb
1608	101830429	DGKG	Dgkg
1609	101830711	DGKQ	Dgkq
1610	101823212	DAO	Dao
1611	101830654	DAP	LOC101830654
1612	101842450	DAPK1	Dapk1
1613	101844495	DAPK3	Dapk3
1615	101827864	DARS1	Dars1
1616	101836409	DAXX	Daxx
1618	101837329	DAZL	Dazl
1620	101837969	BRINP1	Brinp1
1621	101829122	DBH	Dbh
1622	101832787	DBI	Dbi
1627	101829451	DBN1	Dbn1
1628	101841133	DBP	LOC101841133
1629	101832730	DBT	Dbt
1630	101844925	DCC	Dcc
1632	101833192	ECI1	Eci1
1633	101838564	DCK	Dck
1634	101835832	DCN	Dcn
1635	101828081	DCTD	Dctd
1638	101835607	DCT	Dct
1639	101837888	DCTN1	Dctn1
1641	101823318	DCX	Dcx
1642	101840593	DDB1	Ddb1
1643	101843985	DDB2	Ddb2
1644	101843896	DDC	Ddc
1647	101834560	GADD45A	Gadd45a
1649	110342739	DDIT3	Ddit3
1650	101830006	DDOST	Ddost
1653	101825076	DDX1	Ddx1
1654	101828394	DDX3X	Ddx3x
1655	101841443	DDX5	Ddx5
1656	101833322	DDX6	Ddx6
1657	101827660	DMXL1	Dmxl1
1659	101836603	DHX8	Dhx8
1660	101831128	DHX9	Dhx9
1662	101833145	DDX10	Ddx10
1663	101824888	DDX11	Ddx11
1665	101822464	DHX15	Dhx15
1666	101825296	DECR1	Decr1
1672	106022193	DEFB1	Defb1
1674	101837949	DES	Des
1675	121136815	CFD	Cfd
1676	101831602	DFFA	Dffa
1677	101842890	DFFB	Dffb
1678	101843314	TIMM8A	Timm8a
1687	101840714	GSDME	Gsdme
1690	101841363	COCH	Coch
1716	101835936	DGUOK	Dguok
1717	101841305	DHCR7	Dhcr7
1718	101843861	DHCR24	Dhcr24
1719	101828683	DHFR	Dhfr
1723	101841457	DHODH	Dhodh
1725	101840335	DHPS	Dhps
1727	101842045	CYB5R3	LOC101842045
1728	101824255	NQO1	Nqo1
1729	101828362	DIAPH1	Diaph1
1730	101822750	DIAPH2	Diaph2
1731	101831712	SEPTIN1	Septin1
1733	101839024	DIO1	Dio1
1734	101835104	DIO2	Dio2
1735	101833489	DIO3	Dio3
1736	101830575	DKC1	Dkc1
1737	101836522	DLAT	Dlat
1738	101831240	DLD	Dld
1739	101836528	DLG1	Dlg1
1740	101839827	DLG2	Dlg2
1741	101843428	DLG3	Dlg3
1742	101825384	DLG4	Dlg4
1743	101833467	DLST	Dlst
1745	101840502	DLX1	Dlx1
1746	101840229	DLX2	Dlx2
1747	101824269	DLX3	Dlx3
1748	121141209	DLX4	Dlx4
1749	101832570	DLX5	Dlx5
1750	101832312	DLX6	Dlx6
1755	101836403	DMBT1	Dmbt1
1756	101825505	DMD	Dmd
1757	101837481	SARDH	Sardh
1758	101843327	DMP1	Dmp1
1759	101831825	DNM1	Dnm1
1760	101832685	DMPK	Dmpk
1761	101835976	DMRT1	Dmrt1
1762	101844171	DMWD	Dmwd
1763	101838849	DNA2	Dna2
1767	101839407	DNAH5	Dnah5
1768	101826550	DNAH6	Dnah6
1769	101827490	DNAH8	Dnah8
1770	101823530	DNAH9	Dnah9
1773	101841834	DNASE1	Dnase1
1774	101838912	DNASE1L1	Dnase1l1
1775	101832664	DNASE1L2	Dnase1l2
1776	101843232	DNASE1L3	Dnase1l3
1777	101839257	DNASE2	Dnase2
1778	101830319	DYNC1H1	Dync1h1
1780	101830280	DYNC1I1	Dync1i1
1781	101837382	DYNC1I2	Dync1i2
1783	101836910	DYNC1LI2	Dync1li2
1785	101842629	DNM2	Dnm2
1786	101843957	DNMT1	Dnmt1
1787	101833089	TRDMT1	Trdmt1
1788	101823043	DNMT3A	Dnmt3a
1789	121140566	DNMT3B	Dnmt3b
1791	101827000	DNTT	Dntt
1793	106020891	DOCK1	Dock1
1794	101843588	DOCK2	Dock2
1795	101825410	DOCK3	Dock3
1796	101832908	DOK1	Dok1
1797	101830662	DXO	Dxo
1798	101829065	DPAGT1	Dpagt1
1800	101827500	DPEP1	Dpep1
1801	110339816	DPH1	Dph1
1802	101833022	DPH2	Dph2
1803	106021061	DPP4	Dpp4
1804	101833359	DPP6	Dpp6
1805	101829790	DPT	Dpt
1806	101842442	DPYD	Dpyd
1807	101839120	DPYS	Dpys
1808	101833680	DPYSL2	Dpysl2
1809	101840533	DPYSL3	Dpysl3
1810	101827774	DR1	Dr1
1811	101831770	SLC26A3	Slc26a3
1812	101843956	DRD1	Drd1
1813	101823722	DRD2	Drd2
1814	101836535	DRD3	Drd3
1815	101837477	DRD4	Drd4
1816	101833579	DRD5	Drd5
1819	101842051	DRG2	Drg2
1820	101838890	ARID3A	Arid3a
1821	101840917	DRP2	Drp2
1822	101844714	ATN1	Atn1
1823	101831810	DSC1	Dsc1
1824	101832418	DSC2	Dsc2
1825	101837295	DSC3	Dsc3
1826	101844660	DSCAM	Dscam
1827	101826713	RCAN1	Rcan1
1828	101837027	DSG1	Dsg1
1829	101836769	DSG2	Dsg2
1830	101831275	DSG3	Dsg3
1831	101825696	TSC22D3	Tsc22d3
1832	101826587	DSP	LOC101826587
1833	101837129	EPYC	Epyc
1834	121132736	DSPP	LOC121132736
1836	101839036	SLC26A2	Slc26a2
1837	101827983	DTNA	Dtna
1838	101823485	DTNB	Dtnb
1839	101831451	HBEGF	Hbegf
1840	101842718	DTX1	Dtx1
1841	101832039	DTYMK	Dtymk
1842	101834242	ECM2	Ecm2
1843	101831197	DUSP1	Dusp1
1844	101832263	DUSP2	Dusp2
1845	101835060	DUSP3	Dusp3
1846	101833656	DUSP4	Dusp4
1847	101838620	DUSP5	Dusp5
1848	101840166	DUSP6	Dusp6
1849	101822393	DUSP7	Dusp7
1850	101830821	DUSP8	Dusp8
1852	101837117	DUSP9	Dusp9
1854	101827041	DUT	Dut
1855	101835343	DVL1	Dvl1
1856	101842137	DVL2	Dvl2
1857	101833408	DVL3	Dvl3
1859	101824261	DYRK1A	Dyrk1a
1861	101831096	TOR1A	Tor1a
1869	101831709	E2F1	E2f1
1870	101842818	E2F2	E2f2
1871	101840780	E2F3	E2f3
1874	101838144	E2F4	E2f4
1875	101844718	E2F5	E2f5
1876	101839079	E2F6	E2f6
1877	101832926	E4F1	E4f1
1879	101842346	EBF1	Ebf1
1880	106021895	GPR183	Gpr183
1889	101826988	ECE1	Ece1
1890	101836863	TYMP	LOC101836863
1891	101830747	ECH1	Ech1
1892	101823956	ECHS1	Echs1
1893	101842465	ECM1	Ecm1
1894	101827401	ECT2	Ect2
1896	101840481	EDA	Eda
1901	101830449	S1PR1	S1pr1
1902	101842657	LPAR1	Lpar1
1903	101832690	S1PR3	S1pr3
1906	101823078	EDN1	Edn1
1907	101842555	EDN2	Edn2
1908	101837967	EDN3	Edn3
1909	101832204	EDNRA	Ednra
1910	101826701	EDNRB	Ednrb
1911	101843279	PHC1	Phc1
1912	101828482	PHC2	Phc2
1915	101843054	EEF1A1	Eef1a1
1917	101824795	EEF1A2	Eef1a2
1933	101840728	EEF1B2	Eef1b2
1936	101824918	EEF1D	Eef1d
1937	101830470	EEF1G	Eef1g
1938	101837467	EEF2	Eef2
1939	101839759	EIF2D	Eif2d
1942	101837719	EFNA1	Efna1
1943	101834666	EFNA2	Efna2
1944	101837986	EFNA3	Efna3
1945	101838252	EFNA4	Efna4
1946	101828475	EFNA5	Efna5
1947	101839229	EFNB1	Efnb1
1948	101840568	EFNB2	Efnb2
1949	101834610	EFNB3	Efnb3
1950	101830366	EGF	Egf
1951	101824178	CELSR3	Celsr3
1952	101835256	CELSR2	Celsr2
1953	101825162	MEGF6	Megf6
1954	101825115	MEGF8	Megf8
1955	101837163	MEGF9	Megf9
1956	101838749	EGFR	Egfr
1958	101838284	EGR1	Egr1
1959	101834268	EGR2	Egr2
1960	101844548	EGR3	Egr3
1961	101837784	EGR4	Egr4
1962	101832275	EHHADH	Ehhadh
1964	101831854	EIF1AX	Eif1ax
1965	101827052	EIF2S1	Eif2s1
1967	101823671	EIF2B1	Eif2b1
1968	101823621	EIF2S3	Eif2s3
1969	101831253	EPHA2	Epha2
1973	101842409	EIF4A1	Eif4a1
1974	101842499	EIF4A2	Eif4a2
1975	101841154	EIF4B	Eif4b
1977	101836188	EIF4E	Eif4e
1978	101825293	EIF4EBP1	Eif4ebp1
1979	101842422	EIF4EBP2	Eif4ebp2
1981	101833590	EIF4G1	Eif4g1
1982	101839835	EIF4G2	Eif4g2
1983	101830054	EIF5	Eif5
1984	101828255	EIF5A	Eif5a
1991	106022252	ELANE	Elane
1992	101835822	SERPINB1	Serpinb1
1993	101826104	ELAVL2	Elavl2
1994	101839345	ELAVL1	Elavl1
1995	101824367	ELAVL3	Elavl3
1996	101827144	ELAVL4	Elavl4
1997	101825135	ELF1	Elf1
1998	101828919	ELF2	Elf2
1999	101828810	ELF3	Elf3
2000	101841868	ELF4	Elf4
2001	101824489	ELF5	Elf5
2002	101825282	ELK1	Elk1
2004	101830848	ELK3	Elk3
2005	101822366	ELK4	Elk4
2006	106021956	ELN	Eln
2009	101832178	EML1	Eml1
2010	101828875	EMD	Emd
2011	101833097	MARK2	Mark2
2012	101824434	EMP1	Emp1
2013	101824908	EMP2	Emp2
2014	101836663	EMP3	Emp3
2015	101842377	ADGRE1	Adgre1
2016	101840094	EMX1	Emx1
2017	101840217	CTTN	Cttn
2018	101831447	EMX2	Emx2
2019	101834624	EN1	En1
2020	101832058	EN2	En2
2021	101827104	ENDOG	Endog
2022	101835739	ENG	Eng
2023	101829906	ENO1	Eno1
2026	101844253	ENO2	Eno2
2027	101839187	ENO3	Eno3
2028	101830901	ENPEP	LOC101830901
2029	101826924	ENSA	Ensa
2030	101839025	SLC29A1	Slc29a1
2033	101838297	EP300	Ep300
2034	101839485	EPAS1	Epas1
2035	101825595	EPB41	Epb41
2036	101839077	EPB41L1	Epb41l1
2037	101824316	EPB41L2	Epb41l2
2038	101836520	EPB42	Epb42
2039	101837952	DMTN	Dmtn
2040	101835802	STOM	Stom
2041	101832774	EPHA1	Epha1
2042	101825678	EPHA3	Epha3
2043	101833585	EPHA4	Epha4
2044	101824412	EPHA5	Epha5
2045	101840973	EPHA7	Epha7
2046	101825689	EPHA8	Epha8
2047	101829337	EPHB1	Ephb1
2048	101824816	EPHB2	Ephb2
2049	101832538	EPHB3	Ephb3
2050	101831963	EPHB4	Ephb4
2051	101834927	EPHB6	Ephb6
2053	101836372	EPHX2	Ephx2
2054	101839852	STX2	Stx2
2055	101836837	CLN8	Cln8
2056	106021967	EPO	Epo
2057	101825850	EPOR	Epor
2058	101831698	EPRS1	Eprs1
2059	101829887	EPS8	Eps8
2060	101830236	EPS15	Eps15
2063	101838640	NR2F6	Nr2f6
2064	101822760	ERBB2	Erbb2
2065	101828925	ERBB3	Erbb3
2066	101831481	ERBB4	Erbb4
2067	101835818	ERCC1	Ercc1
2068	101823962	ERCC2	Ercc2
2069	101834349	EREG	Ereg
2070	101825448	EYA4	Eya4
2071	101841586	ERCC3	Ercc3
2072	101825640	ERCC4	Ercc4
2073	101843833	ERCC5	Ercc5
2074	101843882	ERCC6	Ercc6
2077	101822721	ERF	Erf
2078	101823381	ERG	Erg
2079	101823020	ERH	Erh
2081	101832446	ERN1	Ern1
2091	101837031	FBL	Fbl
2098	101833499	ESD	Esd
2099	101825539	ESR1	Esr1
2100	101828107	ESR2	Esr2
2101	101837378	ESRRA	Esrra
2103	101840314	ESRRB	Esrrb
2104	101837462	ESRRG	Esrrg
2107	101838018	ETF1	Etf1
2108	101841877	ETFA	Etfa
2109	101842467	ETFB	Etfb
2110	101827161	ETFDH	Etfdh
2113	101830286	ETS1	Ets1
2114	101823554	ETS2	Ets2
2115	101825071	ETV1	Etv1
2116	101834838	ETV2	Etv2
2118	101833238	ETV4	Etv4
2119	101826616	ETV5	Etv5
2120	101841889	ETV6	Etv6
2121	101836274	EVC	Evc
2122	101844454	MECOM	Mecom
2123	101822494	EVI2A	Evi2a
2124	101844839	EVI2B	Evi2b
2125	101823724	EVPL	Evpl
2128	101826319	EVX1	Evx1
2130	101839906	EWSR1	Ewsr1
2131	101826524	EXT1	Ext1
2132	101842118	EXT2	Ext2
2134	101833528	EXTL1	Extl1
2135	101830709	EXTL2	Extl2
2137	101832900	EXTL3	Extl3
2138	101833131	EYA1	Eya1
2139	101842200	EYA2	Eya2
2140	101827434	EYA3	Eya3
2145	101829787	EZH1	Ezh1
2146	101824592	EZH2	Ezh2
2147	101841138	F2	F2
2149	101844170	F2R	F2r
2150	101844436	F2RL1	F2rl1
2151	106022711	F2RL2	F2rl2
2152	101844308	F3	F3
2153	101827752	F5	F5
2157	101830039	F8	F8
2158	101824778	F9	F9
2160	101842487	F11	F11
2161	101827943	F12	F12
2162	101829678	F13A1	F13a1
2165	101830601	F13B	F13b
2166	101841980	FAAH	Faah
2167	101841052	FABP4	Fabp4
2168	101841277	FABP1	Fabp1
2170	101838876	FABP3	Fabp3
2171	101840882	FABP5	Fabp5
2172	101844910	FABP6	Fabp6
2173	101826712	FABP7	Fabp7
2175	101844385	FANCA	Fanca
2176	101823210	FANCC	Fancc
2177	101830751	FANCD2	Fancd2
2178	101830557	FANCE	Fance
2180	101824663	ACSL1	Acsl1
2181	101831217	ACSL3	Acsl3
2182	101841922	ACSL4	Acsl4
2184	101841280	FAH	Fah
2185	101835508	PTK2B	Ptk2b
2186	101839908	BPTF	Bptf
2187	101844463	FANCB	Fancb
2188	101835972	FANCF	Fancf
2189	101836466	FANCG	Fancg
2191	101843933	FAP	LOC101843933
2192	101822910	FBLN1	Fbln1
2193	101834434	FARSA	Farsa
2194	101833743	FASN	Fasn
2195	101842219	FAT1	Fat1
2196	101838998	FAT2	Fat2
2197	101825097	FAU	Fau
2199	101840455	FBLN2	Fbln2
2200	101827314	FBN1	Fbn1
2201	101842143	FBN2	Fbn2
2202	101825131	EFEMP1	Efemp1
2203	101835605	FBP1	Fbp1
2205	101842978	FCER1A	Fcer1a
2206	101824644	MS4A2	Ms4a2
2207	101837124	FCER1G	Fcer1g
2208	101835035	FCER2	Fcer2
2209	101840592	FCGR1A	Fcgr1a
2213	101844813	FCGR2B	Fcgr2b
2217	101825614	FCGRT	Fcgrt
2218	101839132	FKTN	Fktn
2222	101843686	FDFT1	Fdft1
2224	101824011	FDPS	Fdps
2230	101831656	FDX1	Fdx1
2232	101825914	FDXR	Fdxr
2235	101833515	FECH	Fech
2237	101844066	FEN1	Fen1
2239	101822525	GPC4	Gpc4
2241	101827856	FER	Fer
2242	101828826	FES	Fes
2243	101833166	FGA	Fga
2244	101833425	FGB	Fgb
2245	101843292	FGD1	Fgd1
2246	101823630	FGF1	Fgf1
2247	101834448	FGF2	Fgf2
2248	101838622	FGF3	Fgf3
2249	101838365	FGF4	Fgf4
2250	101828257	FGF5	Fgf5
2251	101835364	FGF6	Fgf6
2252	101828703	FGF7	Fgf7
2253	101830284	FGF8	Fgf8
2254	101828286	FGF9	Fgf9
2255	101838888	FGF10	Fgf10
2256	101841326	FGF11	Fgf11
2257	101841450	FGF12	Fgf12
2258	101837017	FGF13	Fgf13
2259	101842274	FGF14	Fgf14
2260	101842486	FGFR1	Fgfr1
2261	101826351	FGFR3	Fgfr3
2262	101842983	GPC5	Gpc5
2263	101837200	FGFR2	Fgfr2
2264	101828736	FGFR4	Fgfr4
2266	101832727	FGG	Fgg
2267	101840333	FGL1	Fgl1
2268	101824636	FGR	Fgr
2271	101842810	FH	Fh
2272	101832641	FHIT	Fhit
2273	101832836	FHL1	Fhl1
2274	101823823	FHL2	Fhl2
2275	101831798	FHL3	Fhl3
2277	101823025	VEGFD	Vegfd
2280	101827844	FKBP1A	Fkbp1a
2281	101841376	FKBP1B	Fkbp1b
2286	101834935	FKBP2	Fkbp2
2287	101835688	FKBP3	Fkbp3
2288	101838528	FKBP4	Fkbp4
2289	101822520	FKBP5	Fkbp5
2290	101824360	FOXG1	Foxg1
2294	101840463	FOXF1	Foxf1
2295	101837575	FOXF2	Foxf2
2296	101837306	FOXC1	Foxc1
2297	101828067	FOXD1	Foxd1
2299	101828450	FOXI1	Foxi1
2300	101841003	FOXL1	Foxl1
2301	101824528	FOXE3	Foxe3
2302	101835314	FOXJ1	Foxj1
2303	101840735	FOXC2	Foxc2
2304	121137015	FOXE1	Foxe1
2305	101837199	FOXM1	Foxm1
2306	101824788	FOXD2	Foxd2
2307	101836166	FOXS1	Foxs1
2308	101827069	FOXO1	Foxo1
2309	101826007	FOXO3	Foxo3
2313	101836239	FLI1	Fli1
2314	101840252	FLII	Flii
2315	101826310	MLANA	Mlana
2316	101842052	FLNA	Flna
2317	101842444	FLNB	Flnb
2318	101825498	FLNC	Flnc
2319	101833169	FLOT2	Flot2
2321	101840690	FLT1	Flt1
2322	101824111	FLT3	Flt3
2323	101827195	FLT3LG	Flt3lg
2324	101835846	FLT4	Flt4
2326	101824426	FMO1	Fmo1
2327	101824685	FMO2	Fmo2
2329	101824162	FMO4	Fmo4
2330	101835746	FMO5	Fmo5
2331	101844658	FMOD	Fmod
2332	101833463	FMR1	Fmr1
2334	101832588	AFF2	Aff2
2335	101826613	FN1	Fn1
2339	101840434	FNTA	Fnta
2353	101831721	FOS	Fos
2354	101835382	FOSB	Fosb
2355	101827928	FOSL2	Fosl2
2356	101833219	FPGS	Fpgs
2357	101824230	FPR1	Fpr1
2358	101824497	FPR2	Fpr2
2395	101830018	FXN	Fxn
2444	101837153	FRK	Frk
2475	101835701	MTOR	Mtor
2483	101841151	FRG1	Frg1
2487	101828328	FRZB	Frzb
2488	101838709	FSHB	Fshb
2491	101844114	CENPI	Cenpi
2492	101835340	FSHR	Fshr
2494	101838583	NR5A2	Nr5a2
2495	101822971	FTH1	Fth1
2512	101843537	FTL	Ftl
2516	101840687	NR5A1	Nr5a1
2517	101829154	FUCA1	Fuca1
2519	101840509	FUCA2	Fuca2
2520	101828084	GAST	Gast
2521	101844333	FUS	Fus
2523	101841663	FUT1	Fut1
2524	121136185	FUT2	Fut2
2526	101824211	FUT4	Fut4
2529	101825349	FUT7	Fut7
2530	101828275	FUT8	Fut8
2531	101833354	KDSR	Kdsr
2532	101824547	ACKR1	Ackr1
2533	101834385	FYB1	Fyb1
2534	101834635	FYN	Fyn
2535	101843751	FZD2	Fzd2
2538	101841444	G6PC1	G6pc1
2539	101824850	G6PD	G6pd
2542	101830591	SLC37A4	Slc37a4
2547	101842046	XRCC6	Xrcc6
2548	101823184	GAA	Gaa
2549	101837885	GAB1	Gab1
2550	101823351	GABBR1	Gabbr1
2551	101841271	GABPA	Gabpa
2553	101829961	GABPB1	Gabpb1
2554	101825663	GABRA1	Gabra1
2555	101827954	GABRA2	Gabra2
2556	101825638	GABRA3	Gabra3
2557	101827352	GABRA4	Gabra4
2558	101830278	GABRA5	Gabra5
2559	101825216	GABRA6	Gabra6
2560	101826913	GABRB1	Gabrb1
2561	101824428	GABRB2	Gabrb2
2562	101830899	GABRB3	Gabrb3
2563	101837176	GABRD	Gabrd
2564	101823072	GABRE	Gabre
2565	101828216	GABRG1	Gabrg1
2566	101825924	GABRG2	Gabrg2
2567	106022178	GABRG3	Gabrg3
2568	101844381	GABRP	LOC101844381
2569	101839761	GABRR1	Gabrr1
2570	121137776	GABRR2	Gabrr2
2571	101841851	GAD1	Gad1
2572	101835971	GAD2	Gad2
2580	101829626	GAK	Gak
2581	101833576	GALC	Galc
2582	101841826	GALE	Gale
2583	101833950	B4GALNT1	B4galnt1
2584	101840359	GALK1	Galk1
2585	101828441	GALK2	Galk2
2587	101823515	GALR1	Galr1
2588	101843866	GALNS	Galns
2589	101834679	GALNT1	Galnt1
2590	101823601	GALNT2	Galnt2
2591	101823434	GALNT3	Galnt3
2592	101839846	GALT	Galt
2593	101833877	GAMT	Gamt
2595	101822797	GANC	Ganc
2596	101835507	GAP43	Gap43
2597	121132788	GAPDH	Gapdh
2615	101825483	LRRC32	Lrrc32
2617	101841199	GARS1	Gars1
2618	101828280	GART	Gart
2619	101842178	GAS1	Gas1
2620	101829110	GAS2	Gas2
2621	101822418	GAS6	Gas6
2622	101844916	GAS8	Gas8
2623	101838093	GATA1	Gata1
2624	101832888	GATA2	Gata2
2625	101834364	GATA3	Gata3
2626	101843144	GATA4	Gata4
2627	101839087	GATA6	Gata6
2628	101822558	GATM	Gatm
2629	101834212	GBA	Gba
